filename,label,sequence_id
00055_meng_thermal.png,sitting_on_chair,Soc_01
00056_meng_thermal.png,sitting_on_chair,Soc_01
00057_meng_thermal.png,sitting_on_chair,Soc_01
00058_meng_thermal.png,sitting_on_chair,Soc_01
00059_meng_thermal.png,sitting_on_chair,Soc_01
00060_meng_thermal.png,sitting_on_chair,Soc_01
00061_meng_thermal.png,sitting_on_chair,Soc_01
00062_meng_thermal.png,sitting_on_chair,Soc_01
00063_meng_thermal.png,sitting_on_chair,Soc_01
00064_meng_thermal.png,sitting_on_chair,Soc_01
00065_meng_thermal.png,sitting_on_chair,Soc_01
00066_meng_thermal.png,sitting_on_chair,Soc_01
00067_meng_thermal.png,sitting_on_chair,Soc_01
00068_meng_thermal.png,sitting_on_chair,Soc_01
00069_meng_thermal.png,sitting_on_chair,Soc_01
00070_meng_thermal.png,sitting_on_chair,Soc_01
00071_meng_thermal.png,sitting_on_chair,Soc_01
00072_meng_thermal.png,sitting_on_chair,Soc_01
00073_meng_thermal.png,sitting_on_chair,Soc_01
00074_meng_thermal.png,sitting_on_chair,Soc_01
00075_meng_thermal.png,sitting_on_chair,Soc_01
00076_meng_thermal.png,sitting_on_chair,Soc_01
00077_meng_thermal.png,sitting_on_chair,Soc_01
00078_meng_thermal.png,sitting_on_chair,Soc_01
00079_meng_thermal.png,sitting_on_chair,Soc_01
00080_meng_thermal.png,sitting_on_chair,Soc_01
00081_meng_thermal.png,sitting_on_chair,Soc_01
00082_meng_thermal.png,sitting_on_chair,Soc_01
00083_meng_thermal.png,sitting_on_chair,Soc_01
00084_meng_thermal.png,sitting_on_chair,Soc_01
00085_meng_thermal.png,sitting_on_chair,Soc_01
00086_meng_thermal.png,sitting_on_chair,Soc_01
00087_meng_thermal.png,sitting_on_chair,Soc_01
00088_meng_thermal.png,sitting_on_chair,Soc_01
00089_meng_thermal.png,sitting_on_chair,Soc_01
00090_meng_thermal.png,sitting_on_chair,Soc_01
00091_meng_thermal.png,sitting_on_chair,Soc_01
00092_meng_thermal.png,sitting_on_chair,Soc_01
00093_meng_thermal.png,sitting_on_chair,Soc_01
00094_meng_thermal.png,sitting_on_chair,Soc_01
00095_meng_thermal.png,sitting_on_chair,Soc_01
00096_meng_thermal.png,sitting_on_chair,Soc_01
00097_meng_thermal.png,sitting_on_chair,Soc_01
00098_meng_thermal.png,sitting_on_chair,Soc_01
00099_meng_thermal.png,sitting_on_chair,Soc_01
00100_meng_thermal.png,sitting_on_chair,Soc_01
00101_meng_thermal.png,sitting_on_chair,Soc_02
00102_meng_thermal.png,sitting_on_chair,Soc_02
00103_meng_thermal.png,sitting_on_chair,Soc_02
00104_meng_thermal.png,sitting_on_chair,Soc_02
00105_meng_thermal.png,sitting_on_chair,Soc_02
00106_meng_thermal.png,sitting_on_chair,Soc_02
00107_meng_thermal.png,sitting_on_chair,Soc_02
00108_meng_thermal.png,sitting_on_chair,Soc_02
00109_meng_thermal.png,sitting_on_chair,Soc_02
00110_meng_thermal.png,sitting_on_chair,Soc_02
00111_meng_thermal.png,sitting_on_chair,Soc_02
00112_meng_thermal.png,sitting_on_chair,Soc_02
00113_meng_thermal.png,sitting_on_chair,Soc_02
00114_meng_thermal.png,sitting_on_chair,Soc_02
00115_meng_thermal.png,sitting_on_chair,Soc_02
00116_meng_thermal.png,sitting_on_chair,Soc_02
00117_meng_thermal.png,sitting_on_chair,Soc_02
00118_meng_thermal.png,sitting_on_chair,Soc_02
00119_meng_thermal.png,sitting_on_chair,Soc_02
00120_meng_thermal.png,sitting_on_chair,Soc_02
00121_meng_thermal.png,sitting_on_chair,Soc_02
00122_meng_thermal.png,sitting_on_chair,Soc_02
00123_meng_thermal.png,sitting_on_chair,Soc_02
00124_meng_thermal.png,sitting_on_chair,Soc_02
00125_meng_thermal.png,sitting_on_chair,Soc_02
00126_meng_thermal.png,sitting_on_chair,Soc_02
00127_meng_thermal.png,sitting_on_chair,Soc_02
00128_meng_thermal.png,sitting_on_chair,Soc_02
00129_meng_thermal.png,sitting_on_chair,Soc_02
00130_meng_thermal.png,sitting_on_chair,Soc_02
00131_meng_thermal.png,sitting_on_chair,Soc_02
00132_meng_thermal.png,sitting_on_chair,Soc_02
00133_meng_thermal.png,sitting_on_chair,Soc_02
00134_meng_thermal.png,sitting_on_chair,Soc_02
00135_meng_thermal.png,sitting_on_chair,Soc_02
00136_meng_thermal.png,sitting_on_chair,Soc_02
00137_meng_thermal.png,sitting_on_chair,Soc_02
00138_meng_thermal.png,sitting_on_chair,Soc_02
00139_meng_thermal.png,sitting_on_chair,Soc_02
00140_meng_thermal.png,sitting_on_chair,Soc_02
00141_meng_thermal.png,sitting_on_chair,Soc_02
00142_meng_thermal.png,sitting_on_chair,Soc_02
00143_meng_thermal.png,sitting_on_chair,Soc_02
00144_meng_thermal.png,sitting_on_chair,Soc_02
00145_meng_thermal.png,sitting_on_chair,Soc_02
00146_meng_thermal.png,sitting_on_chair,Soc_02
00147_meng_thermal.png,sitting_on_chair,Soc_02
00148_meng_thermal.png,sitting_on_chair,Soc_02
00149_meng_thermal.png,sitting_on_chair,Soc_02
00150_meng_thermal.png,sitting_on_chair,Soc_02
00151_meng_thermal.png,sitting_on_chair,Soc_03
00152_meng_thermal.png,sitting_on_chair,Soc_03
00153_meng_thermal.png,sitting_on_chair,Soc_03
00154_meng_thermal.png,sitting_on_chair,Soc_03
00155_meng_thermal.png,sitting_on_chair,Soc_03
00156_meng_thermal.png,sitting_on_chair,Soc_03
00157_meng_thermal.png,sitting_on_chair,Soc_03
00158_meng_thermal.png,sitting_on_chair,Soc_03
00159_meng_thermal.png,sitting_on_chair,Soc_03
00160_meng_thermal.png,sitting_on_chair,Soc_03
00161_meng_thermal.png,sitting_on_chair,Soc_03
00162_meng_thermal.png,sitting_on_chair,Soc_03
00163_meng_thermal.png,sitting_on_chair,Soc_03
00164_meng_thermal.png,sitting_on_chair,Soc_03
00165_meng_thermal.png,sitting_on_chair,Soc_03
00166_meng_thermal.png,sitting_on_chair,Soc_03
00167_meng_thermal.png,sitting_on_chair,Soc_03
00168_meng_thermal.png,sitting_on_chair,Soc_03
00169_meng_thermal.png,sitting_on_chair,Soc_03
00170_meng_thermal.png,sitting_on_chair,Soc_03
00171_meng_thermal.png,sitting_on_chair,Soc_03
00172_meng_thermal.png,sitting_on_chair,Soc_03
00173_meng_thermal.png,sitting_on_chair,Soc_03
00174_meng_thermal.png,sitting_on_chair,Soc_03
00175_meng_thermal.png,sitting_on_chair,Soc_03
00176_meng_thermal.png,sitting_on_chair,Soc_03
00177_meng_thermal.png,sitting_on_chair,Soc_03
00178_meng_thermal.png,sitting_on_chair,Soc_03
00179_meng_thermal.png,sitting_on_chair,Soc_03
00180_meng_thermal.png,sitting_on_chair,Soc_03
00181_meng_thermal.png,sitting_on_chair,Soc_03
00182_meng_thermal.png,sitting_on_chair,Soc_03
00183_meng_thermal.png,sitting_on_chair,Soc_03
00184_meng_thermal.png,sitting_on_chair,Soc_03
00185_meng_thermal.png,sitting_on_chair,Soc_03
00186_meng_thermal.png,sitting_on_chair,Soc_03
00187_meng_thermal.png,sitting_on_chair,Soc_03
00188_meng_thermal.png,sitting_on_chair,Soc_03
00189_meng_thermal.png,sitting_on_chair,Soc_03
00190_meng_thermal.png,sitting_on_chair,Soc_03
00191_meng_thermal.png,sitting_on_chair,Soc_03
00192_meng_thermal.png,sitting_on_chair,Soc_03
00193_meng_thermal.png,sitting_on_chair,Soc_03
00194_meng_thermal.png,sitting_on_chair,Soc_03
00195_meng_thermal.png,sitting_on_chair,Soc_03
00196_meng_thermal.png,sitting_on_chair,Soc_03
00197_meng_thermal.png,sitting_on_chair,Soc_03
00198_meng_thermal.png,sitting_on_chair,Soc_03
00199_meng_thermal.png,sitting_on_chair,Soc_03
00200_meng_thermal.png,sitting_on_chair,Soc_03
00201_meng_thermal.png,sitting_on_chair,Soc_03
00202_meng_thermal.png,sitting_on_chair,Soc_04
00203_meng_thermal.png,sitting_on_chair,Soc_04
00204_meng_thermal.png,sitting_on_chair,Soc_04
00205_meng_thermal.png,sitting_on_chair,Soc_04
00206_meng_thermal.png,sitting_on_chair,Soc_04
00207_meng_thermal.png,sitting_on_chair,Soc_04
00208_meng_thermal.png,sitting_on_chair,Soc_04
00209_meng_thermal.png,sitting_on_chair,Soc_04
00210_meng_thermal.png,sitting_on_chair,Soc_04
00211_meng_thermal.png,sitting_on_chair,Soc_04
00212_meng_thermal.png,sitting_on_chair,Soc_04
00213_meng_thermal.png,sitting_on_chair,Soc_04
00214_meng_thermal.png,sitting_on_chair,Soc_04
00215_meng_thermal.png,sitting_on_chair,Soc_04
00216_meng_thermal.png,sitting_on_chair,Soc_04
00217_meng_thermal.png,sitting_on_chair,Soc_04
00218_meng_thermal.png,sitting_on_chair,Soc_04
00219_meng_thermal.png,sitting_on_chair,Soc_04
00220_meng_thermal.png,sitting_on_chair,Soc_04
00221_meng_thermal.png,sitting_on_chair,Soc_04
00222_meng_thermal.png,sitting_on_chair,Soc_04
00223_meng_thermal.png,sitting_on_chair,Soc_04
00224_meng_thermal.png,sitting_on_chair,Soc_04
00225_meng_thermal.png,sitting_on_chair,Soc_04
00226_meng_thermal.png,sitting_on_chair,Soc_04
00227_meng_thermal.png,sitting_on_chair,Soc_04
00228_meng_thermal.png,sitting_on_chair,Soc_04
00229_meng_thermal.png,sitting_on_chair,Soc_04
00230_meng_thermal.png,sitting_on_chair,Soc_04
00231_meng_thermal.png,sitting_on_chair,Soc_04
00232_meng_thermal.png,sitting_on_chair,Soc_04
00233_meng_thermal.png,sitting_on_chair,Soc_04
00234_meng_thermal.png,sitting_on_chair,Soc_04
00235_meng_thermal.png,sitting_on_chair,Soc_04
00236_meng_thermal.png,sitting_on_chair,Soc_04
00237_meng_thermal.png,sitting_on_chair,Soc_04
00238_meng_thermal.png,sitting_on_chair,Soc_04
00239_meng_thermal.png,sitting_on_chair,Soc_04
00240_meng_thermal.png,sitting_on_chair,Soc_04
00241_meng_thermal.png,sitting_on_chair,Soc_04
00242_meng_thermal.png,sitting_on_chair,Soc_04
00243_meng_thermal.png,sitting_on_chair,Soc_04
00244_meng_thermal.png,sitting_on_chair,Soc_04
00245_meng_thermal.png,sitting_on_chair,Soc_04
00246_meng_thermal.png,sitting_on_chair,Soc_04
00247_meng_thermal.png,sitting_on_chair,Soc_04
00248_meng_thermal.png,sitting_on_chair,Soc_04
00249_meng_thermal.png,sitting_on_chair,Soc_04
00250_meng_thermal.png,sitting_on_chair,Soc_04
00251_meng_thermal.png,sitting_on_chair,Soc_04
00252_meng_thermal.png,sitting_on_chair,Soc_04
00253_meng_thermal.png,sitting_on_chair,Soc_04
00254_meng_thermal.png,sitting_on_chair,Soc_04
00255_meng_thermal.png,sitting_on_chair,Soc_04
00256_meng_thermal.png,sitting_on_chair,Soc_04
00257_meng_thermal.png,sitting_on_chair,Soc_04
00258_meng_thermal.png,sitting_on_chair,Soc_04
00259_meng_thermal.png,sitting_on_chair,Soc_04
00260_meng_thermal.png,sitting_on_chair,Soc_04
00261_meng_thermal.png,standing_up_from_chair,Sufc_01
00262_meng_thermal.png,standing_up_from_chair,Sufc_01
00263_meng_thermal.png,standing_up_from_chair,Sufc_01
00264_meng_thermal.png,standing_up_from_chair,Sufc_01
00265_meng_thermal.png,standing_up_from_chair,Sufc_01
00266_meng_thermal.png,standing_up_from_chair,Sufc_01
00267_meng_thermal.png,standing_up_from_chair,Sufc_01
00268_meng_thermal.png,standing_up_from_chair,Sufc_01
00269_meng_thermal.png,standing_up_from_chair,Sufc_01
00270_meng_thermal.png,standing_up_from_chair,Sufc_01
00271_meng_thermal.png,standing_up_from_chair,Sufc_01
00272_meng_thermal.png,standing_up_from_chair,Sufc_01
00273_meng_thermal.png,standing_up_from_chair,Sufc_01
00274_meng_thermal.png,standing_up_from_chair,Sufc_01
00275_meng_thermal.png,standing_up_from_chair,Sufc_01
00276_meng_thermal.png,picking_up_from_ground,Pufg_01
00277_meng_thermal.png,picking_up_from_ground,Pufg_01
00278_meng_thermal.png,picking_up_from_ground,Pufg_01
00279_meng_thermal.png,picking_up_from_ground,Pufg_01
00280_meng_thermal.png,picking_up_from_ground,Pufg_01
00281_meng_thermal.png,picking_up_from_ground,Pufg_01
00282_meng_thermal.png,picking_up_from_ground,Pufg_01
00283_meng_thermal.png,picking_up_from_ground,Pufg_01
00284_meng_thermal.png,picking_up_from_ground,Pufg_01
00285_meng_thermal.png,picking_up_from_ground,Pufg_01
00286_meng_thermal.png,picking_up_from_ground,Pufg_01
00287_meng_thermal.png,picking_up_from_ground,Pufg_01
00288_meng_thermal.png,picking_up_from_ground,Pufg_01
00289_meng_thermal.png,picking_up_from_ground,Pufg_01
00290_meng_thermal.png,picking_up_from_ground,Pufg_01
00291_meng_thermal.png,picking_up_from_ground,Pufg_01
00292_meng_thermal.png,picking_up_from_ground,Pufg_01
00293_meng_thermal.png,picking_up_from_ground,Pufg_01
00294_meng_thermal.png,picking_up_from_ground,Pufg_01
00295_meng_thermal.png,picking_up_from_ground,Pufg_01
00296_meng_thermal.png,walking ,W_02
00297_meng_thermal.png,walking ,W_02
00298_meng_thermal.png,walking ,W_02
00299_meng_thermal.png,walking ,W_02
00300_meng_thermal.png,walking ,W_02
00301_meng_thermal.png,walking ,W_02
00302_meng_thermal.png,walking ,W_02
00303_meng_thermal.png,walking ,W_02
00304_meng_thermal.png,walking ,W_02
00305_meng_thermal.png,walking ,W_02
00306_meng_thermal.png,walking ,W_02
00307_meng_thermal.png,picking_up_from_ground,Pufg_02
00308_meng_thermal.png,picking_up_from_ground,Pufg_02
00309_meng_thermal.png,picking_up_from_ground,Pufg_02
00310_meng_thermal.png,picking_up_from_ground,Pufg_02
00311_meng_thermal.png,picking_up_from_ground,Pufg_02
00312_meng_thermal.png,picking_up_from_ground,Pufg_02
00313_meng_thermal.png,picking_up_from_ground,Pufg_02
00314_meng_thermal.png,picking_up_from_ground,Pufg_02
00315_meng_thermal.png,picking_up_from_ground,Pufg_02
00316_meng_thermal.png,picking_up_from_ground,Pufg_02
00317_meng_thermal.png,picking_up_from_ground,Pufg_02
00318_meng_thermal.png,picking_up_from_ground,Pufg_02
00319_meng_thermal.png,picking_up_from_ground,Pufg_02
00320_meng_thermal.png,picking_up_from_ground,Pufg_02
00321_meng_thermal.png,picking_up_from_ground,Pufg_02
00322_meng_thermal.png,picking_up_from_ground,Pufg_02
00323_meng_thermal.png,picking_up_from_ground,Pufg_02
00324_meng_thermal.png,picking_up_from_ground,Pufg_02
00325_meng_thermal.png,picking_up_from_ground,Pufg_02
00326_meng_thermal.png,picking_up_from_ground,Pufg_02
00327_meng_thermal.png,picking_up_from_ground,Pufg_03
00328_meng_thermal.png,picking_up_from_ground,Pufg_03
00329_meng_thermal.png,picking_up_from_ground,Pufg_03
00330_meng_thermal.png,picking_up_from_ground,Pufg_03
00331_meng_thermal.png,picking_up_from_ground,Pufg_03
00332_meng_thermal.png,picking_up_from_ground,Pufg_03
00333_meng_thermal.png,picking_up_from_ground,Pufg_03
00334_meng_thermal.png,picking_up_from_ground,Pufg_03
00335_meng_thermal.png,picking_up_from_ground,Pufg_03
00336_meng_thermal.png,picking_up_from_ground,Pufg_03
00337_meng_thermal.png,picking_up_from_ground,Pufg_03
00338_meng_thermal.png,picking_up_from_ground,Pufg_03
00339_meng_thermal.png,picking_up_from_ground,Pufg_03
00340_meng_thermal.png,picking_up_from_ground,Pufg_03
00341_meng_thermal.png,picking_up_from_ground,Pufg_03
00342_meng_thermal.png,picking_up_from_ground,Pufg_03
00343_meng_thermal.png,picking_up_from_ground,Pufg_03
00344_meng_thermal.png,picking_up_from_ground,Pufg_03
00345_meng_thermal.png,picking_up_from_ground,Pufg_03
00346_meng_thermal.png,picking_up_from_ground,Pufg_03
00347_meng_thermal.png,picking_up_from_ground,Pufg_03
00348_meng_thermal.png,picking_up_from_ground,Pufg_03
00349_meng_thermal.png,walking ,W_03
00350_meng_thermal.png,walking ,W_03
00351_meng_thermal.png,walking ,W_03
00352_meng_thermal.png,walking ,W_03
00353_meng_thermal.png,walking ,W_03
00354_meng_thermal.png,walking ,W_03
00355_meng_thermal.png,walking ,W_03
00356_meng_thermal.png,walking ,W_03
00357_meng_thermal.png,walking ,W_03
00358_meng_thermal.png,walking ,W_03
00359_meng_thermal.png,walking ,W_03
00360_meng_thermal.png,walking ,W_03
00361_meng_thermal.png,walking ,W_03
00362_meng_thermal.png,walking ,W_03
00363_meng_thermal.png,walking ,W_03
00364_meng_thermal.png,walking ,W_03
00365_meng_thermal.png,walking ,W_03
00366_meng_thermal.png,walking ,W_03
00367_meng_thermal.png,walking ,W_03
00368_meng_thermal.png,walking ,W_03
00369_meng_thermal.png,walking ,W_03
00370_meng_thermal.png,walking ,W_03
00371_meng_thermal.png,standing,S_01
00372_meng_thermal.png,standing,S_01
00373_meng_thermal.png,standing,S_01
00374_meng_thermal.png,standing,S_01
00375_meng_thermal.png,standing,S_01
00376_meng_thermal.png,standing,S_01
00377_meng_thermal.png,standing,S_01
00378_meng_thermal.png,standing,S_01
00379_meng_thermal.png,standing,S_01
00380_meng_thermal.png,standing,S_01
00381_meng_thermal.png,standing,S_01
00382_meng_thermal.png,standing,S_01
00383_meng_thermal.png,standing,S_01
00384_meng_thermal.png,standing,S_01
00385_meng_thermal.png,standing,S_01
00386_meng_thermal.png,standing,S_01
00387_meng_thermal.png,standing,S_01
00388_meng_thermal.png,standing,S_01
00389_meng_thermal.png,standing,S_01
00390_meng_thermal.png,standing,S_01
00391_meng_thermal.png,standing,S_01
00392_meng_thermal.png,standing,S_01
00393_meng_thermal.png,standing,S_01
00394_meng_thermal.png,standing,S_01
00395_meng_thermal.png,standing,S_01
00396_meng_thermal.png,standing,S_01
00397_meng_thermal.png,standing,S_01
00398_meng_thermal.png,standing,S_01
00399_meng_thermal.png,standing,S_01
00400_meng_thermal.png,standing,S_01
00401_meng_thermal.png,standing,S_01
00402_meng_thermal.png,standing,S_01
00403_meng_thermal.png,standing,S_01
00404_meng_thermal.png,standing,S_01
00405_meng_thermal.png,standing,S_01
00406_meng_thermal.png,moving_stuff,Ms_01
00407_meng_thermal.png,moving_stuff,Ms_01
00408_meng_thermal.png,moving_stuff,Ms_01
00409_meng_thermal.png,moving_stuff,Ms_01
00410_meng_thermal.png,moving_stuff,Ms_01
00411_meng_thermal.png,moving_stuff,Ms_01
00412_meng_thermal.png,moving_stuff,Ms_01
00413_meng_thermal.png,moving_stuff,Ms_01
00414_meng_thermal.png,moving_stuff,Ms_01
00415_meng_thermal.png,moving_stuff,Ms_01
00416_meng_thermal.png,moving_stuff,Ms_01
00417_meng_thermal.png,moving_stuff,Ms_01
00418_meng_thermal.png,moving_stuff,Ms_01
00419_meng_thermal.png,moving_stuff,Ms_01
00420_meng_thermal.png,moving_stuff,Ms_01
00421_meng_thermal.png,moving_stuff,Ms_01
00422_meng_thermal.png,moving_stuff,Ms_01
00423_meng_thermal.png,moving_stuff,Ms_01
00424_meng_thermal.png,moving_stuff,Ms_01
00425_meng_thermal.png,moving_stuff,Ms_01
00426_meng_thermal.png,moving_stuff,Ms_01
00427_meng_thermal.png,moving_stuff,Ms_01
00428_meng_thermal.png,moving_stuff,Ms_01
00429_meng_thermal.png,moving_stuff,Ms_01
00430_meng_thermal.png,moving_stuff,Ms_01
00431_meng_thermal.png,moving_stuff,Ms_01
00432_meng_thermal.png,moving_stuff,Ms_01
00433_meng_thermal.png,moving_stuff,Ms_01
00434_meng_thermal.png,moving_stuff,Ms_01
00435_meng_thermal.png,moving_stuff,Ms_01
00436_meng_thermal.png,moving_stuff,Ms_01
00437_meng_thermal.png,moving_stuff,Ms_01
00438_meng_thermal.png,moving_stuff,Ms_01
00439_meng_thermal.png,moving_stuff,Ms_01
00440_meng_thermal.png,moving_stuff,Ms_01
00441_meng_thermal.png,moving_stuff,Ms_01
00442_meng_thermal.png,moving_stuff,Ms_01
00443_meng_thermal.png,moving_stuff,Ms_01
00444_meng_thermal.png,moving_stuff,Ms_01
00445_meng_thermal.png,moving_stuff,Ms_01
00446_meng_thermal.png,moving_stuff,Ms_01
00447_meng_thermal.png,moving_stuff,Ms_01
00448_meng_thermal.png,moving_stuff,Ms_01
00449_meng_thermal.png,moving_stuff,Ms_01
00450_meng_thermal.png,moving_stuff,Ms_01
00451_meng_thermal.png,moving_stuff,Ms_01
00452_meng_thermal.png,moving_stuff,Ms_01
00453_meng_thermal.png,moving_stuff,Ms_01
00454_meng_thermal.png,moving_stuff,Ms_01
00455_meng_thermal.png,moving_stuff,Ms_01
00456_meng_thermal.png,moving_stuff,Ms_01
00457_meng_thermal.png,moving_stuff,Ms_01
00458_meng_thermal.png,moving_stuff,Ms_01
00459_meng_thermal.png,moving_stuff,Ms_01
00460_meng_thermal.png,moving_stuff,Ms_01
00461_meng_thermal.png,moving_stuff,Ms_01
00462_meng_thermal.png,moving_stuff,Ms_01
00463_meng_thermal.png,moving_stuff,Ms_01
00464_meng_thermal.png,moving_stuff,Ms_01
00465_meng_thermal.png,moving_stuff,Ms_01
00466_meng_thermal.png,standing,S_02
00467_meng_thermal.png,standing,S_02
00468_meng_thermal.png,standing,S_02
00469_meng_thermal.png,standing,S_02
00470_meng_thermal.png,standing,S_02
00471_meng_thermal.png,standing,S_02
00472_meng_thermal.png,standing,S_02
00473_meng_thermal.png,standing,S_02
00474_meng_thermal.png,standing,S_02
00475_meng_thermal.png,standing,S_02
00476_meng_thermal.png,standing,S_02
00477_meng_thermal.png,standing,S_02
00478_meng_thermal.png,standing,S_02
00479_meng_thermal.png,standing,S_02
00480_meng_thermal.png,standing,S_02
00481_meng_thermal.png,walking ,W_04
00482_meng_thermal.png,walking ,W_04
00483_meng_thermal.png,walking ,W_04
00484_meng_thermal.png,walking ,W_04
00485_meng_thermal.png,walking ,W_04
00486_meng_thermal.png,walking ,W_04
00487_meng_thermal.png,walking ,W_04
00488_meng_thermal.png,walking ,W_04
00489_meng_thermal.png,walking ,W_04
00490_meng_thermal.png,walking ,W_04
00491_meng_thermal.png,walking ,W_04
00492_meng_thermal.png,walking ,W_04
00493_meng_thermal.png,walking ,W_04
00494_meng_thermal.png,walking ,W_04
00495_meng_thermal.png,walking ,W_04
00496_meng_thermal.png,walking ,W_04
00497_meng_thermal.png,walking ,W_04
00498_meng_thermal.png,walking ,W_04
00499_meng_thermal.png,walking ,W_04
00500_meng_thermal.png,walking ,W_04
00501_meng_thermal.png,walking ,W_04
00502_meng_thermal.png,walking ,W_04
00503_meng_thermal.png,walking ,W_04
00504_meng_thermal.png,walking ,W_04
00505_meng_thermal.png,walking ,W_04
00506_meng_thermal.png,walking ,W_04
00507_meng_thermal.png,walking ,W_04
00508_meng_thermal.png,walking ,W_04
00509_meng_thermal.png,walking ,W_04
00510_meng_thermal.png,walking ,W_04
00511_meng_thermal.png,walking ,W_04
00512_meng_thermal.png,walking ,W_04
00513_meng_thermal.png,walking ,W_04
00514_meng_thermal.png,walking ,W_04
00515_meng_thermal.png,walking ,W_04
00516_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00517_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00518_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00519_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00520_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00521_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00522_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00523_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00524_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00525_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00526_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00527_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00528_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00529_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00530_meng_thermal.png,sitting_down_on_chair,Sdoc_02
00531_meng_thermal.png,sitting_on_chair,Soc_05
00532_meng_thermal.png,sitting_on_chair,Soc_05
00533_meng_thermal.png,sitting_on_chair,Soc_05
00534_meng_thermal.png,sitting_on_chair,Soc_05
00535_meng_thermal.png,sitting_on_chair,Soc_05
00536_meng_thermal.png,sitting_on_chair,Soc_05
00537_meng_thermal.png,sitting_on_chair,Soc_05
00538_meng_thermal.png,sitting_on_chair,Soc_05
00539_meng_thermal.png,sitting_on_chair,Soc_05
00540_meng_thermal.png,sitting_on_chair,Soc_05
00541_meng_thermal.png,sitting_on_chair,Soc_05
00542_meng_thermal.png,sitting_on_chair,Soc_05
00543_meng_thermal.png,sitting_on_chair,Soc_05
00544_meng_thermal.png,sitting_on_chair,Soc_05
00545_meng_thermal.png,sitting_on_chair,Soc_05
00546_meng_thermal.png,sitting_on_chair,Soc_05
00547_meng_thermal.png,sitting_on_chair,Soc_05
00548_meng_thermal.png,sitting_on_chair,Soc_05
